Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6670","Other land","2010","2010","1000 ha","245181.29","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6670","Other land","2011","2011","1000 ha","233416.312","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6670","Other land","2012","2012","1000 ha","237067.134","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6670","Other land","2013","2013","1000 ha","245319.856","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6670","Other land","2014","2014","1000 ha","234946.778","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6670","Other land","2015","2015","1000 ha","274997.4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6670","Other land","2016","2016","1000 ha","269959.56","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6670","Other land","2017","2017","1000 ha","247226.26","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6670","Other land","2018","2018","1000 ha","263095.26","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6670","Other land","2019","2019","1000 ha","257518.89","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1961","1961","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1962","1962","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1963","1963","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1964","1964","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1965","1965","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1966","1966","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1967","1967","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1968","1968","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1969","1969","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1970","1970","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1971","1971","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1972","1972","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1973","1973","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1974","1974","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1975","1975","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1976","1976","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1977","1977","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1978","1978","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1979","1979","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1980","1980","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1981","1981","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1982","1982","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1983","1983","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1984","1984","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1985","1985","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1986","1986","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1987","1987","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1988","1988","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1989","1989","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1990","1990","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1991","1991","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1992","1992","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1993","1993","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1994","1994","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RL","Land Use","5501","Australia and New Zealand","5110","Area","6680","Inland waters","1995","1995","1000 ha","6332","A","Aggregate, may include official, semi-official, estimated or calculated data"
